minerari;minerari;adj
Minerva;Minerva;sb npr
minerval;minerval;adj
minestrone;minestrōne;sb
Ming;Ming;sb npr
mini;mini;adj
miniar;miniar;vb
miniaspirator;miniaspirator;sb
miniatura;miniatura;sb
miniaturar;miniaturar;vb
miniaturisar;miniaturisar;vb
miniaturisation;miniaturisation;sb
miniaturista;miniaturista;sb
minibus;minibūs;sb
minicalculator;minicalculator;sb
minicassetta;minicassetta;sb
minicomputator;minicomputator;sb
minicomputer;mīnicomputer;sb
minidisco;minidisco;sb
miniformato;miniformato;sb
minigolf;minigolf;sb
minigonna;minigonna;sb
minigonnella;minigonnella;sb
minima;mīnima;sb
minimal;minimal;adj
minimax;minimax;sb
minime;mīnime;adj
minimicrophono;minimicrōphono;sb
minimiflor;minimiflor;adj
minimifolie;minimifolie;adj
minimisar;minimisar;vb
minimisation;minimisation;sb
minimo;mīnimo;sb
minio;minio;sb
minipilula;minipīlula;sb
miniski;miniski;sb
minislip;minislip;sb
ministerial;ministerial;adj
ministerio;ministerio;sb
ministrabile;ministrābile;adj
ministrar;ministrar;vb
ministro;ministro;sb
minitrip;minitrip;sb
minoan;minoan;adj
minoano;minoano;sb
minor;minor;adj
minor;minor;sb
minorante;minorante;sb
minorar;minorar;vb
minoration;minoration;sb
minorative;minorative;adj
Minorca;Minorca;sb npr
minorchin;minorchin;adj
minorchino;minorchino;sb
Minorita;Minorita;sb
minoritari;minoritari;adj
Minos;Mīnos;sb npr
Minotauro;Minotauro;sb npr
minuendo;minuendo;sb
minuer;minuer;vb
minus;mīnus;adv
minuscula;minūscula;sb
minuscule;minūscule;adj
minuspreciar;minuspreciar;vb
minuspreciator;minuspreciator;sb
minusprecio;minusprecio;sb
minuta;minuta;sb
minutar;minutar;vb
minutari;minutari;adj
minute;minute;adj
minutia;minutia;sb
minutiar;minutiar;vb
minutiflor;minutiflor;adj
minutifolie;minutifolie;adj
minutiose;minutiose;adj
minutiositate;minutiositate;sb
minutipetale;minutipetale;adj
miocen;miocen;adj
mioceno;mioceno;sb npr
mira;mira;sb
mirabella;mirabella;sb
mirabile dictu;mirābile dictu;interj
mirabilis;mirābilis;sb
miraculo;mirāculo;sb
miraculose;miraculose;adj
miraculositate;miraculositate;sb
mirador;mirador;sb
mirage;miraje;sb
mirar;mirar;vb
mirific;mirīfic;adj
mirliton;mirliton;sb
misandria;misandrīa;sb
misandrista;misandrista;sb
misanthrope;misānthrope;adj
misanthropia;misanthropīa;sb
misanthropic;misanthrōpic;adj
misanthropisar;misanthropisar;vb
misanthropo;misānthropo;sb
misapplicar;misapplicar;vb
misapplication;misapplication;sb
misaventura;misaventura;sb
misavisar;misavisar;vb
miscalcular;miscalcular;vb
miscalculation;miscalculation;sb
miscellanea;miscellanea;sb pl
miscellanee;miscellanee;adj
miscer;miscer;vb
miscibile;miscībile;adj
miscibilitate;miscibilitate;sb
miscitor;miscitor;sb
miscognoscer;miscognoscer;vb
miscognoscimento;miscognoscimento;sb
miscolorar;miscolorar;vb
miscommunication;miscommunication;sb
miscomprension;miscomprension;sb
misconception;misconception;sb
misconciper;misconciper;vb
miscontente;miscontente;adj
miscredente;miscredente;adj
miscredente;miscredente;sb
miscredentia;miscredentia;sb
miscreder;miscreder;vb
misdatar;misdatar;vb
misdescriber;misdescriber;vb
mise en scène;mise en scène;sb
misemplear;misemplear;vb
miserabile;miserābile;adj
miserabilitate;miserabilitate;sb
miserar;miserar;vb
misere;misere;adj
miserere;miserēre;sb
miseria;miseria;sb
misericorde;misericorde;adj
misericordia;misericordia;sb
misericordiose;misericordiose;adj
misfacer;misfacer;vb
misguidar;misguidar;vb
misguidator;misguidator;sb
misgurno;misgurno;sb
misinformar;misinformar;vb
misinformation;misinformation;sb
misinformator;misinformator;sb
misinterpretar;misinterpretar;vb
misinterpretation;misinterpretation;sb
misjudicamento;misjudicamento;sb
misjudicar;misjudicar;vb
misogame;misōgame;adj
misogamia;misogamīa;sb
misogamo;misōgamo;sb
misogyne;misōgyne;adj
misogynia;misogynīa;sb
misogyno;misōgyno;sb
misologia;misologīa;sb
misoneismo;misoneismo;sb
misoneista;misoneista;adj
misoneista;misoneista;sb
misoneistic;misoneīstic;adj
mispickel;mispickel;sb
misplaciar;misplaciar;vb
mispunctuar;mispunctuar;vb
misreportar;misreportar;vb
missa;missa;sb
missal;missal;sb
missile;missile;sb
mission;mission;sb
missionari;missionari;adj
missionario;missionario;sb
missionologia;missionologīa;sb
Mississippi;Mississippi;sb npr
missiva;missiva;sb
mistella;mistella;sb
mistral;mistral;sb
misusage;misusaje;sb
misusar;misusar;vb
misuso;misuso;sb
Mithra;Mithra;sb npr
mithracismo;mithracismo;sb
mithraic;mithrāic;adj
mithraismo;mithraismo;sb
Mithridates;Mithridātes;sb npr
mithridatisar;mithridatisar;vb
mithridatisation;mithridatisation;sb
mithridatismo;mithridatismo;sb
mithridato;mithridato;sb
mitigabile;mitigābile;adj
mitigar;mitigar;vb
mitigation;mitigation;sb
mitigatori;mitigatori;adj
mitochondrial;mitochondrial;adj
mitochondrio;mitochondrio;sb
mitogenetic;mitogenētic;adj
miton;miton;sb
mitose;mitose;sb
mitosis;mitōsis;sb
mitosoma;mitosoma;sb
mitotic;mitōtic;adj
mitra;mitra;sb
mitral;mitral;adj
mitralia;mitralia;sb
mitraliar;mitraliar;vb
mitraliator;mitraliator;sb
mitraliatrice;mitraliatrice;sb
mitrar;mitrar;vb
mitter;mitter;vb
mixage;mixaje;sb
mixer;mīxer;sb
mixotrophe;mixotrophe;adj
mixte;mixte;adj
mixtelinee;mixtelinee;adj
mixtion;mixtion;sb
mixtura;mixtura;sb
mm;mm;sb
mnemogenese;mnemogēnese;sb
mnemogenesis;mnemogēnesis;sb
mnemonic;mnemōnic;adj
mnemonica;mnemōnica;sb
mnemonicitate;mnemonicitate;sb
mnemotechnia;mnemotechnīa;sb
mnemotechnic;mnemotēchnic;adj
mnemotechnica;mnemotēchnica;sb
mnesic;mnēsic;adj
moa;moa;sb
moabita;moabita;sb
moabitic;moabītic;adj
mobilar;mobilar;vb
mobile;mōbile;adj
mobile;mōbile;sb
mobiliari;mobiliari;adj
mobiliario;mobiliario;sb
mobilisabile;mobilisābile;adj
mobilisar;mobilisar;vb
mobilisation;mobilisation;sb
mobilisator;mobilisator;adj
mobilitate;mobilitate;sb
mobilophonic;mobilophōnic;adj
mobilophono;mobilōphono;sb
mocar;mocar;vb
mocassin;mōcassin;sb
moda;moda;sb
modal;modal;adj
modalitate;modalitate;sb
modellabile;modellābile;adj
modellage;modellaje;sb
modellamento;modellamento;sb
modellar;modellar;vb
modellation;modellation;sb
modellator;modellator;sb
modellista;modellista;sb
modello;modello;sb
modem;mōdem;sb
moderante;moderante;adj
moderantismo;moderantismo;sb
moderantista;moderantista;sb
moderar;moderar;vb
moderate;moderate;adj
moderatessa;moderatessa;sb
moderation;moderation;sb
moderatismo;moderatismo;sb
moderato;moderato;adv
moderator;moderator;sb
moderne;moderne;adj
modernisar;modernisar;vb
modernisation;modernisation;sb
modernisator;modernisator;sb
modernismo;modernismo;sb
modernista;modernista;adj
modernista;modernista;sb
modernistic;modernīstic;adj
modernitate;modernitate;sb
modeste;modeste;adj
modestia;modestia;sb
modic;mōdic;adj
modicitate;modicitate;sb
modificabile;modificābile;adj
modificabilitate;modificabilitate;sb
modificante;modificante;adj
modificar;modificar;vb
modification;modification;sb
modificative;modificative;adj
modificator;modificator;sb
modificatori;modificatori;adj
modio;modio;sb
modiolo;modīolo;sb
modista;modista;sb
modo;modo;sb
modulabile;modulābile;adj
modular;modular;adj
modular;modular;vb
modularitate;modularitate;sb
modulation;modulation;sb
modulator;modulator;sb
modulatura;modulatura;sb
modulo;modulo;sb
modus vivendi;mōdus vivendi;sb
mofeta;mofeta;sb
moffetta;moffetta;sb
Mogol;Mogol;sb npr
mohair;mohair;sb
Mohammed;Mohāmmed;sb npr
mohammedan;mohammedan;adj
mohammedanismo;mohammedanismo;sb
mohammedano;mohammedano;sb
mohicanos;mohicānos;sb pl
moiré;moiré;adj 
moiré;moiré;sb
moka;moka;sb
mol;mol;sb
mola;mola;sb
molal;molal;adj
molalitate;molalitate;sb
molar;molar;adj
molar;molar;sb
molaritate;molaritate;sb
Moldava;Moldava;sb npr
moldave;moldave;adj
Moldavia;Moldavia;sb npr
moldavo;moldavo;sb
mole;mole;sb
molecula;molēcula;sb
molecular;molecular;adj
molecular-cinetic;molecular-cinētic;adj
molecularitate;molecularitate;sb
moler;moler;vb
moleskin;moleskin;sb
molestar;molestar;vb
molestation;molestation;sb
molestator;molestator;sb
moleste;moleste;adj
molestia;molestia;sb
moletta;moletta;sb
molinar;molinar;vb
molinero;molinero;sb
molinetto;molinetto;sb
molinismo;molinismo;sb
molinista;molinista;adj
molinista;molinista;sb
molinistic;molinīstic;adj
molino;molino;sb
molinosismo;molinosismo;sb
molinosista;molinosista;sb
molitura;molitura;sb
molle;molle;adj
mollessa;mollessa;sb
molleton;molleton;sb
molliabile;molliābile;adj
molliabilitate;molliabilitate;sb
molliamento;molliamento;sb
molliar;molliar;vb
molliator;molliator;sb
molliatura;molliatura;sb
mollicaule;mollicāule;adj
mollificar;mollificar;vb
mollification;mollification;sb
molliflor;molliflor;adj
mollifolie;mollifolie;adj
mollipile;mollipile;adj
mollir;mollir;vb
mollusco;mollusco;sb
molluscum;mollūscum;sb
moloch;moloch;sb
molotov;molotov;sb
molto;molto;adv
moluccan;moluccan;adj
moluccano;moluccano;sb
Moluccas;Molūccas;sb npr pl
molucco;molucco;sb
molybdato;molybdato;sb
molybdenite;molybdenite;sb
molybdeno;molȳbdeno;sb
molybdic;molȳbdic;adj
momentanee;momentanee;adj
momento;momento;sb
momentose;momentose;adj
momordica;momordica;sb
monacha;mōnacha;sb
monachal;monachal;adj
monachato;monachato;sb
monachismo;monachismo;sb
monacho;mōnacho;sb
Monaco;Mōnaco;sb npr
monade;mōnade;sb
monadelphe;monadelphe;adj
monadelphia;monadelphīa;sb
monadic;monādic;adj
monadismo;monadismo;sb
monadista;monadista;sb
monadologia;monadologīa;sb
monadologic;monadolōgic;adj
monandre;monandre;adj
monandria;monandrīa;sb
monarcha;monarcha;sb
monarchia;monarchīa;sb
monarchic;monārchic;adj
monarchismo;monarchismo;sb
monarchista;monarchista;adj
monarchista;monarchista;sb
monasterial;monasterial;adj
monasterio;monasterio;sb
monastic;monāstic;adj
monasticismo;monasticismo;sb
monatomic;monatōmic;adj
monaural;monaural;adj
monazite;monazite;sb
monedula;monēdula;sb
monegasc;monegāsc;adj
monegasco;monegasco;sb
monema;monema;sb
moner;moner;vb
monergol;monergol;sb
moneta;moneta;sb
Moneta;Moneta;sb npr
monetage;monetaje;sb
monetar;monetar;vb
monetari;monetari;adj
monetarismo;monetarismo;sb
monetarista;monetarista;adj
monetarista;monetarista;sb
monetero;monetero;sb
monetisar;monetisar;vb
monetisation;monetisation;sb
mongol;mongol;adj
mongol;mongol;sb
Mongolia;Mongolia;sb npr
mongolic;mongōlic;adj
mongolico;mongōlico;sb
mongolismo;mongolismo;sb
mongoloide;mongolōide;adj
monilia;monilia;sb
monismo;monismo;sb
monista;monista;adj
monista;monista;sb
monistic;monīstic;adj
monition;monition;sb
monitor;monitor;sb
monitori;monitori;adj
monitorio;monitorio;sb
mono;mono;sb, adj
monoacide;monoacide;adj
monoatomic;monoatōmic;adj
monoaural;monoaural;adj
monobasic;monobāsic;adj
monoblasto;monoblasto;sb
monobloco;monobloco;adj
monocâble;monocâble;sb
monocameral;monocameral;adj
monocarpic;monocārpic;adj
monocarpo;monocarpo;sb
monocaule;monocāule;adj
monocausal;monocausal;adj
monocellular;monocellular;adj
monocephale;monocephale;adj
monochorde;monochorde;adj
monochordista;monochordista;sb
monochordo;monochordo;sb
monochromasia;monochromasīa;sb
monochromatic;monochromātic;adj
monochromaticitate;monochromaticitate;sb
monochromatisar;monochromatisar;vb
monochromatisation;monochromatisation;sb
monochromatismo;monochromatismo;sb
monochromator;monochromator;sb
monochrome;monochrome;adj
monochromia;monochromīa;sb
monoclinal;monoclinal;adj
monoclinic;monoclīnic;adj
monoclonal;monoclonal;adj
monococco;monococco;sb
monocotyledon;monocotyledon;adj
monocotyledon;monocotyledon;sb
monocrate;monōcrate;sb
monocratia;monocratīa;sb
monocratic;monocrātic;adj
monocrystallin;monocrystallin;adj
monocrystallo;monocrystallo;sb
monocular;monocular;adj
monoculo;monōculo;sb
monocultura;monocultura;sb
monocycle;monocycle;adj
monocyclic;monocȳclic;adj
monocyclo;monocyclo;sb
monocylindric;monocylīndric;adj
monocyto;monocyto;sb
monodactyle;monodactyle;adj
monodia;monodīa;sb
monodic;monōdic;adj
monodrama;monodrama;sb
monodromia;monodromīa;sb
monofactorial;monofactorial;adj
monofilamento;monofilamento;sb
monogame;monōgame;adj
monogamia;monogamīa;sb
monogamic;monogāmic;adj
monogamista;monogamista;sb
monogamo;monōgamo;sb
monogenese;monogēnese;sb
monogenesis;monogēnesis;sb
monogenetic;monogenētic;adj
monogenia;monogenīa;sb
monogenic;monogēnic;adj
monogenismo;monogenismo;sb
monogenista;monogenista;sb
monogerminal;monogerminal;adj
monogonia;monogonīa;sb
monogramma;monogramma;sb
monogrammista;monogrammista;sb
monogranular;monogranular;adj
monographia;monographīa;sb
monographic;monogrāphic;adj
monographo;monōgrapho;sb
monohybride;monohībride;adj
monoic;monōic;adj
monoideismo;monoideismo;sb
monokini;monokini;sb
monolingue;monolingue;adj
monolinguismo;monolinguismo;sb
monolithic;monolīthic;adj
monolithismo;monolithismo;sb
monolitho;monōlitho;sb
monolocular;monolocular;adj
monologar;monologar;vb
monologic;monolōgic;adj
monologo;monōlogo;sb
monomane;monōmane;adj
monomania;monomanīa;sb
monomaniac;monomanīac;adj
monomaniaco;monomanīaco;sb
monomano;monōmano;sb
monomere;monomere;adj
monomero;monōmero;sb
monometallismo;monometallismo;sb
monometallista;monometallista;adj
monometallista;monometallista;sb
monometric;monomētric;adj
monometro;monōmetro;sb
monomial;monomial;adj
monomie;monomie;adj
monomio;monomio;sb
monomolecular;monomolecular;adj
monomorphe;monomorphe;adj
monomorphia;monomorphīa;sb
monomotor;monomotor;adj
mononuclear;mononuclear;adj
mononucleose;mononucleose;sb
mononucleosis;mononucleōsis;sb
monoparental;monoparental;adj
monopetale;monopetale;adj
monophage;monōphaghe;adj
monophago;monōphago;sb
monophasate;monophasate;adj
monophase;monophase;adj
monophasic;monophāsic;adj
monophobia;monophobīa;sb
monophonematic;monophonemātic;adj
monophonia;monophonīa;sb
monophonic;monophōnic;adj
monophthongal;monophthongal;adj
monophthongar;monophthongar;vb
monophthongation;monophthongation;sb
monophthonge;monophthonge;adj
monophthongisar;monophthongisar;vb
monophthongisation;monophthongisation;sb
monophthongo;monophthongo;sb
monophyletic;monophylētic;adj
monophylle;monophȳlle;adj
monophysita;monophysita;adj
monophysita;monophysita;sb
monophysitismo;monophysitismo;sb
monoplano;monoplano;sb
monoplegia;monoplegīa;sb
monoplegic;monoplēgic;adj
monopolar;monopolar;adj
monopolio;monopolio;sb
monopolisar;monopolisar;vb
monopolisation;monopolisation;sb
monopolisator;monopolisator;sb
monopolismo;monopolismo;sb
monopolista;monopolista;adj
monopolista;monopolista;sb
monopolistic;monopolīstic;adj
monopolo;monopolo;sb
monoproduction;monoproduction;sb
monopsonio;monopsonio;sb
monoptere;monoptere;adj
monorail;mōnoreyl;sb
monorhythmic;monorhȳthmic;adj
monorime;monorīme;adj
monorimo;monorīmo;sb
monosaccharido;monosaccharido;sb
monosepale;monosepale;adj
monoski;monoski;sb
monoskiator;monoskiator;sb
monosoma;monosoma;sb
monosperme;monosperme;adj
monospermia;monospermīa;sb
monosticho;monōsticho;sb
monostrophic;monostrōphic;adj
monostyle;monostyle;adj
monosyllabe;monosȳllabe;adj
monosyllabic;monosyllābic;adj
monosyllabismo;monosyllabismo;sb
monosyllabo;monosȳllabo;sb
monotheismo;monotheismo;sb
monotheista;monotheista;adj
monotheista;monotheista;sb
monotheistic;monotheīstic;adj
monothelismo;monothelismo;sb
monothelita;monothelita;adj
monothelita;monothelita;sb
monothematic;monothemātic;adj
monotone;monōtone;adj
monotonia;monotonīa;sb
monotonic;monotōnic;adj
monotrema;monotrema;sb
monotropa;monōtropa;sb
monotropia;monotropīa;sb
monotropic;monotrōpic;adj
monotypo;monōtypo;sb
monovalente;monovalente;adj
monovalentia;monovalentia;sb
monoxydo;monōxydo;sb
monoxyle;monoxyle;adj
monozygote;monozygote;adj
monozygote;monozygote;sb
monozygotic;monozygōtic;adj
monsenior;monsenior;sb
monson;monson;sb
monsonic;monsōnic;adj
monstra;monstra;sb
monstrabile;monstrābile;adj
monstrantia;monstrantia;sb
monstrar;monstrar;vb
monstrator;monstrator;sb
monstravento;monstravento;sb
monstro;monstro;adj
monstro;monstro;sb
monstruose;monstruose;adj
monstruositate;monstruositate;sb
montacargas;montacārgas;sb
montage;montaje;sb
montan;montan;adj
montania;montania;sb
montanic;montānic;adj
montaniero;montaniero;sb
montaniose;montaniose;adj
montanismo;montanismo;sb
montanista;montanista;adj
montanista;montanista;sb
montante;montante;adj
montante;montante;sb
montaplattos;montaplāttos;sb
montar;montar;vb
montata;montata;sb
montator;montator;sb
montatura;montatura;sb
montbretia;montbretia;sb
monte;monte;sb
montenegrin;montenegrin;adj
montenegrino;montenegrino;sb
Montenegro;Montenegro;sb npr
Montessori;Montessori;sb npr
montessorian;montessorian;adj
monticole;monticole;adj
monticulo;montīculo;sb
montuose;montuose;adj
montuositate;montuositate;sb
monumental;monumental;adj
monumentalitate;monumentalitate;sb
monumento;monumento;sb
moon boot;moon boot;sb
moquette;moquette;sb
mora;mora;sb
moraceas;morāceas;sb pl
moracee;moracee;adj
moral;moral;adj
moral;moral;sb
moralisar;moralisar;vb
moralisation;moralisation;sb
moralisator;moralisator;adj
moralisator;moralisator;sb
moralismo;moralismo;sb
moralista;moralista;adj
moralista;moralista;sb
moralistic;moralīstic;adj
moralitate;moralitate;sb
morar;morar;vb
moratori;moratori;adj
moratorio;moratorio;sb
morave;morave;adj
Moravia;Moravia;sb npr
moravo;moravo;sb
morbide;morbide;adj
morbiditate;morbiditate;sb
morbifere;morbīfere;adj
morbific;morbīfic;adj
morbillo;morbillo;sb
morbillose;morbillose;adj
morbo;morbo;sb
morbose;morbose;adj
morbositate;morbositate;sb
mordace;mordace;adj
mordacia;mordacia;sb
mordacitate;mordacitate;sb
mordente;mordente;adj
mordente;mordente;sb
morder;morder;vb
mordettar;mordettar;vb
more;more;sb
morella;morella;sb
morena;morena;sb
morendo;morendo;adv
morenic;morēnic;adj
morganatic;morganātic;adj
morgue;morgue;sb
moribunde;moribunde;adj
moribundo;moribundo;sb
moriente;moriente;adj
moriente;moriente;sb
moriero;moriero;sb
morilla;morilla;sb
morinda;morinda;sb
morion;morion;sb
morir;morir;vb
morisco;morisco;sb
mormon;mormon;sb
Mormon;Mormon;sb npr
mormonic;mormōnic;adj
mormonismo;mormonismo;sb
moro;moro;sb
morose;morose;adj
morositate;morositate;sb
morphema;morphema;sb
morphematic;morphemātic;adj
Morpheo;Mōrpheo;sb npr
morphina;morphina;sb
morphinismo;morphinismo;sb
morphinista;morphinista;sb
morphinomane;morphinōmane;adj
morphinomania;morphinomanīa;sb
morphinomano;morphinōmano;sb
morphismo;morphismo;sb
morphogenese;morphogēnese;sb
morphogenesis;morphogēnesis;sb
morphogenetic;morphogenētic;adj
morphogenia;morphogenīa;sb
morphogenic;morphogēnic;adj
morphologia;morphologīa;sb
morphologic;morpholōgic;adj
morphologista;morphologista;sb
morphologo;morphōlogo;sb
morphonologia;morphonologīa;sb
morphonologic;morphonolōgic;adj
morphophonologia;morphophonologīa;sb
morphophonologic;morphophonolōgic;adj
morphopsychologia;morphopsychologīa;sb
morsa;morsa;sb
Morse;Morse;sb npr
morsellabile;morsellābile;adj
morsellamento;morsellamento;sb
morsellar;morsellar;vb
morsello;morsello;sb
morso;morso;sb
morsura;morsura;sb
mortadello;mortadello;sb
mortal;mortal;adj
mortal;mortal;sb
mortalitate;mortalitate;sb
mortasa;mortasa;sb
morte;morte;adj
morte;morte;sb
mortero;mortero;sb
mortifere;mortīfere;adj
mortificar;mortificar;vb
mortificate;mortificate;adj
mortification;mortification;sb
mortificator;mortificator;sb
mortinatalitate;mortinatalitate;sb
morto;morto;sb
mortuari;mortuari;adj
morula;mōrula;sb
Mosa;Mosa;sb npr
mosaic;mosāic;adj
mosaicista;mosaicista;sb
mosaico;mosāico;sb
mosaismo;mosaīsmo;sb
mosan;mosan;adj
mosasauro;mosasauro;sb
moschea;moschēa;sb
Moscova;Moscova;sb npr
Moscovia;Moscovia;sb npr
moscovita;moscovita;adj
moscovita;moscovita;sb
Mosella;Mosella;sb npr
mosellan;mosellan;adj
Moses;Mōses;sb npr
moslem;mōslem;adj
moslem;mōslem;sb
mosqueton;mosqueton;sb
mosquitiera;moskitiera;sb
mosquito;moskito;sb
mosso;mosso;adv
motacilla;motacilla;sb
motel;motel;sb
motetto;motetto;sb
motile;motile;adj
motilitate;motilitate;sb
motin;motin;sb
motinar;motinar;vb
motinero;motinero;sb
motinose;motinose;adj
motion;motion;sb
motivabile;motivābile;adj
motivar;motivar;vb
motivation;motivation;sb
motivational;motivational;adj
motive;motive;adj
motivo;motivo;sb
motobarca;motobarca;sb
motocross;motocrōss;sb
motocrossista;motocrossista;sb
motocultura;motocultura;sb
motocycletta;motocycletta;sb
motocyclismo;motocyclismo;sb
motocyclista;motocyclista;sb
motocyclo;motocyclo;sb
motolancha;motolanśha;sb
motonautic;motonāūtic;adj
motonautica;motonāūtica;sb
motonautismo;motonautismo;sb
motonave;motonave;sb
motopropulsor;motopropulsor;adj
motopumpa;motopumpa;sb
motor;motor;adj
motor;motor;sb
motorcyclista;motorcyclista;sb
motorcyclo;motorcyclo;sb
motorisar;motorisar;vb
motorisation;motorisation;sb
motoslitta;motoslitta;sb
mototractor;mototractor;sb
motto;motto;sb
motu proprio;motu proprio;sb
mouse;mouse;sb
mousse;mousse;sb
movente;movente;adj
mover;mover;vb
movibile;movībile;adj
movimentar;movimentar;vb
movimento;movimento;sb
Moyse;Moysē;sb npr
Mozambique;Mozambik;sb npr
mozarabe;mozārabe;adj
mozarabe;mozārabe;sb
mozarabic;mozarābic;adj
mozartian;mozartian;adj
mozzarella;mozzarella;sb
mozzetta;mozzetta;sb
mu;mu;sb
mucer;mucer;vb
mucic;mūcic;adj
mucide;mucide;adj
mucigene;mucigene;adj
mucilagine;mucilagine;sb
mucilaginose;mucilaginose;adj
mucina;mucina;sb
mucinose;mucinose;adj
mucipare;mucipare;adj
muco;muco;sb
mucolytic;mucolȳtic;adj
mucor;mucor;sb
mucosa;mucosa;sb
mucose;mucose;adj
mucositate;mucositate;sb
mucoviscidose;mucoviscidose;sb
mucoviscidosis;mucoviscidōsis;sb
mucron;mucron;sb
mucronate;mucronate;adj
muezzin;muezzin;sb
muffin;mūffin;sb
mufla;mufla;sb
muflon;muflon;sb
mufti;mufti;sb
mugir;mugir;vb
mugito;mugito;sb
muguette;muguette;sb
mula;mula;sb
mulatto;mulatto;sb
mulcta;mulcta;sb
mulctabile;mulctābile;adj
mulctabilitate;mulctabilitate;sb
mulctar;mulctar;vb
mulero;mulero;sb
muleta;muleta;sb
mulger;mulger;vb
mulgition;mulgition;sb
mulgitor;mulgitor;sb
mulgitura;mulgitura;sb
mullah;mullāh;sb
mulo;mulo;sb
mulsion;mulsion;sb
multarticulate;multarticulate;adj
multe;multe;adj
multiangular;multiangular;adj
multiarticulate;multiarticulate;adj
multibracteate;multibracteate;adj
multicanal;multicanal;adj
multicapsular;multicapsular;adj
multicaudate;multicaudate;adj
multicaule;multicāule;adj
multicellular;multicellular;adj
multicellularitate;multicellularitate;sb
multicentric;multicēntric;adj
multicephale;multicephale;adj
multicolor;multicolor;adj
multiconfessional;multiconfessional;adj
multicultural;multicultural;adj
multiculturalismo;multiculturalismo;sb
multicuspide;multicuspide;adj
multidentate;multidentate;adj
multidimensional;multidimensional;adj
multidimensionalitate;multidimensionalitate;sb
multidirectional;multidirectional;adj
multidisciplinari;multidisciplinari;adj
multiethnic;multiēthnic;adj
multifide;multifide;adj
multifilar;multifilar;adj
multiflor;multiflor;adj
multifocal;multifocal;adj
multifoliate;multifoliate;adj
multifolie;multifolie;adj
multiforme;multiforme;adj
multiformitate;multiformitate;sb
multifunctional;multifunctional;adj
multifunctionalitate;multifunctionalitate;sb
multiglandulose;multiglandulose;adj
multigrade;multigrade;adj
multilateral;multilateral;adj
multilateralitate;multilateralitate;sb
multilatere;multilātere;adj
multilinear;multilinear;adj
multilineate;multilineate;adj
multilingual;multilingual;adj
multilingue;multilingue;adj
multilinguismo;multilinguismo;sb
multilobate;multilobate;adj
multilobe;multīlobe;adj
multilocular;multilocular;adj
multiloque;multīloque;adj
multiloquente;multiloquente;adj
multiloquentia;multiloquentia;sb
multimedia;multimedia;sb pl
multimedial;multimedial;adj
multimetro;multīmetro;sb
multimilliardari;multimilliardari;adj
multimilliardario;multimilliardario;sb
multimillionari;multimillionari;adj
multimillionario;multimillionario;sb
multimodal;multimodal;adj
multimotor;multimotor;adj
multinational;multinational;adj
multinational;multinational;sb
multinerve;multinerve;adj
multinodular;multinodular;adj
multinomial;multinomial;adj
multinomie;multinomie;sb
multinomio;multinomio;sb
multinuclear;multinuclear;adj
multinucleate;multinucleate;adj
multipara;multīpara;sb
multipare;multipare;adj
multiparitate;multiparitate;sb
multipartite;multipartite;adj
multipede;multīpede;adj
multipetale;multipetale;adj
multiphase;multiphase;adj
multiple;mūltiple;adj
multiplet;multiplet;sb
multiplex;multiplex;adj
multiplex;multiplex;sb
multiplicabile;multiplicābile;adj
multiplicabilitate;multiplicabilitate;sb
multiplicando;multiplicando;sb
multiplicar;multiplicar;vb
multiplication;multiplication;sb
multiplicative;multiplicative;adj
multiplicator;multiplicator;sb
multiplice;multīplice;adj
multiplicitate;multiplicitate;sb
multiplo;mūltiplo;sb
multipolar;multipolar;adj
multipolaritate;multipolaritate;sb
multipolo;multipolo;sb
multiprogrammation;multiprogrammation;sb
multiracial;multiracial;adj
multiradiate;multiradiate;adj
multiramose;multiramose;adj
multiregional;multiregional;adj
multiresistente;multiresistente;adj
multiresistentia;multiresistentia;sb
multisecular;multisecular;adj
multisense;multisense;adj
multisiliquose;multisiliquose;adj
multisone;multisone;adj
multispicate;multispicate;adj
multisyllabe;multisȳllabe;adj
multitubular;multitubular;adj
multitude;multitude;sb
multiungulate;multiungulate;adj
multivage;multīvaghe;adj
multivalente;multivalente;adj
multivalve;multivalve;adj
multivalvular;multivalvular;adj
multivariabile;multivariābile;adj
multivariate;multivariate;adj
multivibrator;multivibrator;sb
multivie;multīvie;adj
multivoc;multīvoc;adj
multo;multo;adv
multungulate;multungulate;adj
multungule;multungule;adj
mumia;mumia;sb
mumificar;mumificar;vb
mumification;mumification;sb
mumificator;mumificator;sb
mundabile;mundābile;adj
mundadentes;mundadēntes;sb
mundan;mundan;adj
mundanitate;mundanitate;sb
mundapipa;mundapipa;sb
mundapista;mundapista;sb
mundapistas;mundapīstas;sb
mundar;mundar;vb
munde;munde;adj
mundial;mundial;adj
mundialisar;mundialisar;vb
mundialisation;mundialisation;sb
mundificar;mundificar;vb
mundification;mundification;sb
mundificative;mundificative;adj
munditia;munditia;sb
mundo;mundo;sb
munerar;munerar;vb
Munich;Mūnich;sb npr
municipal;municipal;adj
municipalisar;municipalisar;vb
municipalisation;municipalisation;sb
municipalitate;municipalitate;sb
municipe;munīcipe;sb
municipio;municipio;sb
munificente;munificente;adj
munificentia;munificentia;sb
munir;munir;vb
munition;munition;sb
munitionar;munitionar;vb
munitionero;munitionero;sb
muon;muon;sb
mural;mural;adj
